"product_id" "laboratory_id" "laboratory_name" "nationalCode" "denomination" "presentation" "presentation2" "contenido" "forma" "forma2" "concentracion" "masa_dimension" "volumen" "name" "presentation3"
8524 908 "CONVATEC, S.L." "487611" "ESTEEM CERRADA VENTANA REC 20-70MM 30U" "ESTEEM CERRADA VENTANA REC 20 70 MM 30 U BOLSAS COLOST RES SINT MIC FIL" "ESTEEM CERRADA VENTANA REC 20 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA "70 MM" NA "CONVATEC" "ESTEEM CERRADA VENTANA REC 20 30 U BOLSAS COLOST RES SINT MIC FIL"
7818 908 "CONVATEC, S.L." "477745" "ESTEEM CERRADA VENTANA 40MM 30U" "ESTEEM CERRADA VENTANA 40 MM 30 U BOLSAS COLOST RES SINT MIC FIL" "ESTEEM CERRADA VENTANA 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA "40 MM" NA "CONVATEC" "ESTEEM CERRADA VENTANA 30 U BOLSAS COLOST RES SINT MIC FIL"
7820 908 "CONVATEC, S.L." "477752" "ESTEEM CERRADA VENTANA 50MM 30U" "ESTEEM CERRADA VENTANA 50 MM 30 U BOLSAS COLOST RES SINT MIC FIL" "ESTEEM CERRADA VENTANA 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA "50 MM" NA "CONVATEC" "ESTEEM CERRADA VENTANA 30 U BOLSAS COLOST RES SINT MIC FIL"
8635 908 "CONVATEC, S.L." "489112" "ESTEEM INVISICLOSE OPACA 30MM 30U" "ESTEEM INVISICLOSE OPACA 30 MM 30 U BOLSAS ILEOST RES SINT MIC FIL" "ESTEEM INVISICLOSE OPACA 30 U BOLSAS ILEOST RES SINT MIC FIL" NA NA NA NA "30 MM" NA "CONVATEC" "ESTEEM INVISICLOSE OPACA 30 U BOLSAS ILEOST RES SINT MIC FIL"
8636 908 "CONVATEC, S.L." "489120" "ESTEEM INVISICLOSE OPACA 40MM 30U" "ESTEEM INVISICLOSE OPACA 40 MM 30 U BOLSAS ILEOST RES SINT MIC FIL" "ESTEEM INVISICLOSE OPACA 30 U BOLSAS ILEOST RES SINT MIC FIL" NA NA NA NA "40 MM" NA "CONVATEC" "ESTEEM INVISICLOSE OPACA 30 U BOLSAS ILEOST RES SINT MIC FIL"
8638 908 "CONVATEC, S.L." "489153" "ESTEEM MAXI ABIERTA OPACA REC 20-70MM 30U" "ESTEEM MAXI ABIERTA OPACA REC 20 70 MM 30 U BOLSAS ILEOST RES SINT MIC FIL" "ESTEEM MAXI ABIERTA OPACA REC 20 30 U BOLSAS ILEOST RES SINT MIC FIL" NA NA NA NA "70 MM" NA "CONVATEC" "ESTEEM MAXI ABIERTA OPACA REC 20 30 U BOLSAS ILEOST RES SINT MIC FIL"
8640 908 "CONVATEC, S.L." "489179" "ESTEEM MAXI ABIERTA OPACA 30MM 30U" "ESTEEM MAXI ABIERTA OPACA 30 MM 30 U BOLSAS ILEOST RES SINT MIC FIL" "ESTEEM MAXI ABIERTA OPACA 30 U BOLSAS ILEOST RES SINT MIC FIL" NA NA NA NA "30 MM" NA "CONVATEC" "ESTEEM MAXI ABIERTA OPACA 30 U BOLSAS ILEOST RES SINT MIC FIL"
7816 908 "CONVATEC, S.L." "477729" "ESTEEM MAXI CERRADA VENTANA  REC 20-70MM 30U" "ESTEEM MAXI CERRADA VENTANA REC 20 70 MM 30 U BOLSAS COLOST RES SINT MIC FIL" "ESTEEM MAXI CERRADA VENTANA REC 20 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA "70 MM" NA "CONVATEC" "ESTEEM MAXI CERRADA VENTANA REC 20 30 U BOLSAS COLOST RES SINT MIC FIL"
11554 2000274 "L'ORÉAL" "189823" "LIMPIADOR ESPUMOSO" "GEL LIMPIADOR ESPUMOSO FAMILIAR 1000 ML CERAVE" "LIMPIADOR ESPUMOSO FAMILIAR CERAVE" NA "GEL" NA NA NA " 1000 ML" "L'OREAL" "LIMPIADOR ESPUMOSO FAMILIAR"
11569 2000274 "L'ORÉAL" "187646" "CONTORNO DE OJOS" "CREMA REPARADORA CONTORNO OJOS 14 ML CERAVE" "REPARADORA CONTORNO OJOS CERAVE" NA "CREMA" NA NA NA " 14 ML" "L'OREAL" "REPARADORA CONTORNO OJOS"
11556 2000274 "L'ORÉAL" "198768" "LIMPIADORA HIDRATANTE" "LIMPIADORA CREMA ESPUMA HIDRATANTE 236 ML CERAVE" "LIMPIADORA HIDRATANTE CERAVE" NA "CREMA" "ESPUMA" NA NA " 236 ML" "L'OREAL" "LIMPIADORA HIDRATANTE"
11557 2000274 "L'ORÉAL" "203152" "LIMPIADOR HIDRATANTE" "LIMPIADOR ACEITE ESPUMOSO HIDRATANTE 473 ML CERAVE" "LIMPIADOR ACEITE ESPUMOSO HIDRATANTE CERAVE" NA NA NA NA NA " 473 ML" "L'OREAL" "LIMPIADOR ACEITE ESPUMOSO HIDRATANTE"
7823 908 "CONVATEC, S.L." "477786" "ESTEEM MAXI CERRADA VENTANA 35MM 30U" "ESTEEM MAXI CERRADA VENTANA 35 MM 30 U BOLSAS COLOST RES SINT MIC FIL" "ESTEEM MAXI CERRADA VENTANA 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA "35 MM" NA "CONVATEC" "ESTEEM MAXI CERRADA VENTANA 30 U BOLSAS COLOST RES SINT MIC FIL"
7825 908 "CONVATEC, S.L." "477802" "ESTEEM MAXI CERRADA VENTANA 50MM 30U" "ESTEEM MAXI CERRADA VENTANA 50 MM 30 U BOLSAS COLOST RES SINT MIC FIL" "ESTEEM MAXI CERRADA VENTANA 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA "50 MM" NA "CONVATEC" "ESTEEM MAXI CERRADA VENTANA 30 U BOLSAS COLOST RES SINT MIC FIL"
8519 908 "CONVATEC, S.L." "487538" "ESTEEM MINI CERRADA VENTANA REC 20-70MM 30U" "ESTEEM MINI CERRADA VENTANA REC 20 70 MM 30 U BOLSAS COLOST RES SINT MIC FIL" "ESTEEM MINI CERRADA VENTANA REC 20 30 U BOLSAS COLOST RES SINT MIC FIL" NA NA NA NA "70 MM" NA "CONVATEC" "ESTEEM MINI CERRADA VENTANA REC 20 30 U BOLSAS COLOST RES SINT MIC FIL"
11560 2000274 "L'ORÉAL" "187639" "LOCIÓN" "LOCION HIDRATANTE 473 ML CERAVE" "LOCION HIDRATANTE CERAVE" NA NA NA NA NA " 473 ML" "L'OREAL" "LOCION HIDRATANTE"
11565 2000274 "L'ORÉAL" "187656" "CREMA" "CREMA HIDRATANTE FAMILIAR 454 ML CERAVE" "HIDRATANTE FAMILIAR CERAVE" NA "CREMA" NA NA NA " 454 ML" "L'OREAL" "HIDRATANTE FAMILIAR"
9021 908 "CONVATEC, S.L." "494252" "ESTEEM SYNERGY INVISICLOSE TRANSP 48MM 30U" "ESTEEM SYNERGY INVISICLOSE TRANSP 48 MM 30 U BOLSAS ILEOST SIST DOBLE ACOPLAM ADH" "ESTEEM SYNERGY INVISICLOSE TRANSP 30 U BOLSAS ILEOST SIST DOBLE ACOPLAM ADH" NA NA NA NA "48 MM" NA "CONVATEC" "ESTEEM SYNERGY INVISICLOSE TRANSP 30 U BOLSAS ILEOST SIST DOBLE ACOPLAM ADH"
9008 908 "CONVATEC, S.L." "494112" "ESTEEM SYNERGY MAXI CERRADA OPACA 48MM 30U" "ESTEEM SYNERGY MAXI CERRADA OPACA 48 MM 30 U BOLSAS COLOST SIST DOBLE ACOPLAM ADH" "ESTEEM SYNERGY MAXI CERRADA OPACA 30 U BOLSAS COLOST SIST DOBLE ACOPLAM ADH" NA NA NA NA "48 MM" NA "CONVATEC" "ESTEEM SYNERGY MAXI CERRADA OPACA 30 U BOLSAS COLOST SIST DOBLE ACOPLAM ADH"
9015 908 "CONVATEC, S.L." "494195" "ESTEEM SYNERGY MINI CERRADA OPACA 35MM 30U" "ESTEEM SYNERGY MINI CERRADA OPACA 35 MM 30 U BOLSAS COLOST SIST DOBLE ACOPLAM ADH" "ESTEEM SYNERGY MINI CERRADA OPACA 30 U BOLSAS COLOST SIST DOBLE ACOPLAM ADH" NA NA NA NA "35 MM" NA "CONVATEC" "ESTEEM SYNERGY MINI CERRADA OPACA 30 U BOLSAS COLOST SIST DOBLE ACOPLAM ADH"
9004 908 "CONVATEC, S.L." "494070" "ESTEEM SYNERGY STOMAHESIVE FLEX REC 13-35MM 5U" "ESTEEM SYNERGY STOMAHESIVE FLEX REC 13 35 MM 5 U APOSITOS B OSTOM RES SINT MIC ACOPLAM ADH" "ESTEEM SYNERGY STOMAHESIVE FLEX REC 13 5 U B OSTOM RES SINT MIC ACOPLAM ADH" NA "APOSITOS" NA NA "35 MM" NA "CONVATEC" "ESTEEM SYNERGY STOMAHESIVE FLEX REC 13 5 U B OSTOM RES SINT MIC ACOPLAM ADH"
9006 908 "CONVATEC, S.L." "494096" "ESTEEM SYNERGY STOMAHESIVE FLEX REC 13-61MM 5U" "ESTEEM SYNERGY STOMAHESIVE FLEX REC 13 61 MM 5 U APOSITOS B OSTOM RES SINT MIC ACOPLAM ADH" "ESTEEM SYNERGY STOMAHESIVE FLEX REC 13 5 U B OSTOM RES SINT MIC ACOPLAM ADH" NA "APOSITOS" NA NA "61 MM" NA "CONVATEC" "ESTEEM SYNERGY STOMAHESIVE FLEX REC 13 5 U B OSTOM RES SINT MIC ACOPLAM ADH"
9003 908 "CONVATEC, S.L." "494062" "ESTEEM SYNERGY STOMAHESIVE REC 13-61MM 5U" "ESTEEM SYNERGY STOMAHESIVE REC 13 61 MM 5 U APOSITOS B OSTOM RES SINT ACOPLAM ADH" "ESTEEM SYNERGY STOMAHESIVE REC 13 5 U B OSTOM RES SINT ACOPLAM ADH" NA "APOSITOS" NA NA "61 MM" NA "CONVATEC" "ESTEEM SYNERGY STOMAHESIVE REC 13 5 U B OSTOM RES SINT ACOPLAM ADH"
11576 2000274 "L'ORÉAL" "207259" "SERUM CONTROL IMPERFECCIONES " "SERUM RETINOL CONTROL ACNE 40 ML CERAVE" "SERUM RETINOL CONTROL ACNE CERAVE" NA NA NA NA NA " 40 ML" "L'OREAL" "SERUM RETINOL CONTROL ACNE"
10250 821 "OZOAQUA" "207686" "PACK HIGIENE Y CUIDADO " "ACEITE OZONIZADO OZOAQUA 15 ML JABON ACEITE OZONIZADO OZOAQUA 100 G" "ACEITE OZONIZADO JABON ACEITE OZONIZADO" NA NA NA NA "100 G" " 15 ML" "OZOAQUA" "ACEITE OZONIZADO JABON ACEITE OZONIZADO"
11577 2000274 "L'ORÉAL" "187643" "SA CREMA PIES" "SA CREMA RENOVADORA PIES 88 ML CERAVE" "SA RENOVADORA PIES CERAVE" NA "CREMA" NA NA NA " 88 ML" "L'OREAL" "SA RENOVADORA PIES"
3585 2000239 "ALTER FARMACIA S.A (DIETETICA)" "192059" "NUTRIBEN INICIO CARNE-POLLO ARRO ZN 120G" "NUTRIBEN INICIO CARNE POLLO ARRO ZN 120 G" "NUTRIBEN INICIO CARNE POLLO ARRO ZN" NA NA NA NA "120 G" NA "ALTER" "NUTRIBEN INICIO CARNE POLLO ARRO ZN"
3586 2000239 "ALTER FARMACIA S.A (DIETETICA)" "195709" "NUTRIBEN INNOVA 1 SP 27G" "NUTRIBEN INNOVA 1 SP 27 G" "NUTRIBEN 1 SP" NA NA NA NA "27 G" NA "ALTER" "NUTRIBEN 1 SP"
11803 2000274 "L'ORÉAL" "324517" "LIFTACTIV FLEXITEINT Nº 55 BRONZE" "LIFTACTIV FLEXITEINT N 55 BRONZE 30 ML VICHY" "LIFTACTIV FLEXITEINT N 55 BRONZE VICHY" NA NA NA NA NA " 30 ML" "L'OREAL" "LIFTACTIV FLEXITEINT N 55 BRONZE"
3656 2000168 "BELLEZA ESTETICA Y SALUD S.L.U" "001890" "OBLUBES(OBLUSAN) 60 CAPSULAS ZOLICH" "OBLUBES OBLUSAN 60 CAPSULAS ZOLICH" "OBLUBES OBLUSAN ZOLICH" " 60 CAPSULAS" NA NA NA NA NA "BELLEZA ESTETICA SALUD" "OBLUBES OBLUSAN ZOLICH"
3589 2000239 "ALTER FARMACIA S.A (DIETETICA)" "203074" "NUTRIBEN INNOVA 3 SC 800 GR" "NUTRIBEN INNOVA 3 SC 800 G" "NUTRIBEN 3 SC" NA NA NA NA "800 G" NA "ALTER" "NUTRIBEN 3 SC"
3708 2000011 "LA BOTICA NATURAL" "002146" "OMETRIX OMEGA 3-6-9 60 CAP NOVADIET" "OMETRIX OMEGA 3 6 9 60 CAPSULAS NOVADIET" "OMETRIX OMEGA 3 6 NOVADIET" "9 60 CAPSULAS" NA NA NA NA NA "BOTICA NATURAL" "OMETRIX OMEGA 3 6 NOVADIET"
3710 2000019 "BOTANICA-NUTRIENTS, SL" "090332" "ONAGRA+VIT E 515 MG 100 PERLAS BOTANICA" "ONAGRA+VIT 515 MG 100 PERLAS BOTANICA" "ONAGRA+VIT" " 100 PERLAS" NA NA NA "515 MG" NA "BOTANICA NUTRIENTS" "ONAGRA+VIT"
3592 2000239 "ALTER FARMACIA S.A (DIETETICA)" "181120" "NUTRIBEN INNOVA 5 CEREALES 600 GR" "NUTRIBEN INNOVA 5 CEREALES 600 G" "NUTRIBEN 5 CEREALES" NA NA NA NA "600 G" NA "ALTER" "NUTRIBEN 5 CEREALES"
3712 2000002 "GORESI PHARMA, SL" "080184" "ONATER 400 PERLAS TEGOR" "ONATER 400 PERLAS TEGOR" "ONATER TEGOR" " 400 PERLAS" NA NA NA NA NA "GORESI" "ONATER TEGOR"
28 2000083 "THEA, SA" "170994" "HYABAK 60 CAPSULAS" "HYABAK 60 CAPSULAS" "HYABAK" " 60 CAPSULAS" NA NA NA NA NA "THEA" "HYABAK"
3760 2000227 "YNSADIET S.A." "092072" "OVASOL FORTE 60 PERLAS YNSADIET" "OVASOL FORTE 60 PERLAS YNSADIET" "OVASOL FORTE" " 60 PERLAS" NA NA NA NA NA "YNSADIET" "OVASOL FORTE"
3594 2000239 "ALTER FARMACIA S.A (DIETETICA)" "185155" "NUTRIBEN INNOVA 8 CEREALES EXT FIBRA 600" "NUTRIBEN INNOVA 8 CEREALES EXT FIBRA 600" "NUTRIBEN 8 CEREALES EXT FIBRA 600" NA NA NA NA NA NA "ALTER" "NUTRIBEN 8 CEREALES EXT FIBRA 600"
1941 8020 "PEROXFARMA, S.A." "205561" "EPAPLUS SLEEPCARE MELAT FRAMB 50 GUMMIES" "EPAPLUS SLEEPCARE MELAT FRAMB 50 GUMMIES" "EPAPLUS SLEEPCARE MELAT FRAMB 50 GUMMIES" NA NA NA NA NA NA "PEROXFARMA" "EPAPLUS SLEEPCARE MELAT FRAMB 50 GUMMIES"
1943 8020 "PEROXFARMA, S.A." "205585" "EPAPLUS SLEEPCARE MELAT RETARD BALAN 60C" "EPAPLUS SLEEPCARE MELAT RETARD BALAN 60 C" "EPAPLUS SLEEPCARE MELAT RETARD BALAN 60 C" NA NA NA NA NA NA "PEROXFARMA" "EPAPLUS SLEEPCARE MELAT RETARD BALAN 60 C"
3596 2000239 "ALTER FARMACIA S.A (DIETETICA)" "196481" "NUTRIBEN INNOVA CREMA DE ARROZ 300 G" "NUTRIBEN INNOVA CREMA ARROZ 300 G" "NUTRIBEN ARROZ" NA "CREMA" NA NA "300 G" NA "ALTER" "NUTRIBEN ARROZ"
3598 2000239 "ALTER FARMACIA S.A (DIETETICA)" "192077" "NUTRIBEN MANZN NARANJ PLTN Y GALLET 235G" "NUTRIBEN MANZN NARANJ PLTN GALLET 235 G" "NUTRIBEN MANZN NARANJ PLTN GALLET" NA NA NA NA "235 G" NA "ALTER" "NUTRIBEN MANZN NARANJ PLTN GALLET"
3600 2000239 "ALTER FARMACIA S.A (DIETETICA)" "192073" "NUTRIBEN MERLUZA GUISANTE ZANAHORIA 235G" "NUTRIBEN MERLUZA GUISANTE ZANAHORIA 235 G" "NUTRIBEN MERLUZA GUISANTE ZANAHORIA" NA NA NA NA "235 G" NA "ALTER" "NUTRIBEN MERLUZA GUISANTE ZANAHORIA"
3602 2000239 "ALTER FARMACIA S.A (DIETETICA)" "171604" "NUTRIBEN NATAL 800 GR PROALFA" "NUTRIBEN NATAL 800 G PROALFA" "NUTRIBEN NATAL PROALFA" NA NA NA NA "800 G" NA "ALTER" "NUTRIBEN NATAL PROALFA"
3604 2000239 "ALTER FARMACIA S.A (DIETETICA)" "165240" "NUTRIBEN PAPILLA 8 CEREALES 600 GRAMOS" "NUTRIBEN PAPILLA 8 CEREALES 600 G" "NUTRIBEN PAPILLA 8 CEREALES" NA NA NA NA "600 G" NA "ALTER" "NUTRIBEN PAPILLA 8 CEREALES"
3692 2000020 "LAMBERTS ESPAÑOLA S.L" "148916" "OMEGA 3 PARA NIÑOS 100 CAPS LAMBERTS" "OMEGA 3 NIÑOS 100 CAPSULAS LAMBERTS" "OMEGA 3 NIÑOS" " 100 CAPSULAS" NA NA NA NA NA "LAMBERTS" "OMEGA 3 NIÑOS"
3694 2000006 "SUPLEMENTOS SOLGAR,S.L." "102287" "OMEGA 3 TRIPLE CONCENTRACION 50 CAPS" "OMEGA 3 TRIPLE CONCENTRACION 50 CAPSULAS" "OMEGA 3 TRIPLE CONCENTRACION" " 50 CAPSULAS" NA NA NA NA NA "SUPLEMENTOS SOLGAR" "OMEGA 3 TRIPLE CONCENTRACION"
3697 2000004 "NOVETEX-PHARES, SL" "169228" "OMEGA 5 VITALGRANA PHARMA 60 CAPSULAS." "OMEGA 5 VITALGRANA PHARMA 60 CAPSULAS" "OMEGA 5 VITALGRANA PHARMA" " 60 CAPSULAS" NA NA NA NA NA "NOVETEX PHARES" "OMEGA 5 VITALGRANA PHARMA"
3699 2000062 "SIMPLEMENTE ALGO NATURAL" "183928" "OMEGA BASE 30 CAPS LCN" "OMEGA BASE 30 CAPSULAS LCN" "OMEGA BASE LCN" " 30 CAPSULAS" NA NA NA NA NA "SIMPLEMENTE ALGO NATURAL" "OMEGA BASE LCN"
3701 2000242 "BIOMED, S.A." "184874" "OMEGA FORTE BIOWISE KIDS 30CMASTICABLES" "OMEGA FORTE BIOWISE KIDS 30 CMASTICABLES" "OMEGA FORTE KIDS 30 CMASTICABLES" NA NA NA NA NA NA "BIOMED" "OMEGA FORTE KIDS 30 CMASTICABLES"
3091 2000050 "MAYLA PHARMACEUTICALS,S.L" "172201" "OMEGA-3 KRILL OIL 30 CAPSULAS" "OMEGA 3 KRILL OIL 30 CAPSULAS" "OMEGA 3 KRILL OIL" " 30 CAPSULAS" NA NA NA NA NA "MAYLA" "OMEGA 3 KRILL OIL"
3704 2000075 "PILEJE S.L.U" "165310" "OMEGABIANE DHA 80 CAPS PILEJE" "OMEGABIANE DHA 80 CAPSULAS PILEJE" "OMEGABIANE DHA" " 80 CAPSULAS" NA NA NA NA NA "PILEJE" "OMEGABIANE DHA"
3706 2000204 "FERRER INTERNACIONAL, SA" "170286" "OMEGAFORT OKIDS 30 PASTILLAS" "OMEGAFORT OKIDS 30 PASTILLAS" "OMEGAFORT OKIDS 30 PASTILLAS" NA NA NA NA NA NA "FERRER" "OMEGAFORT OKIDS 30 PASTILLAS"
3709 2000039 "HELIOSAR, S.L." "187289" "ONAGRA+BORRAJA+VIT E 50 GUMMIES HELIOSAR" "ONAGRA+BORRAJA+VIT 50 GUMMIES HELIOSAR" "ONAGRA+BORRAJA+VIT 50 GUMMIES" NA NA NA NA NA NA "HELIOSAR" "ONAGRA+BORRAJA+VIT 50 GUMMIES"
3783 2000099 "CHIESI ESPAÑA, SA" "198005" "PASSIFLORINE SIN AZUCAR 125 ML" "PASSIFLORINE AZUCAR 125 ML" "PASSIFLORINE AZUCAR" NA NA NA NA NA " 125 ML" "CHIESI" "PASSIFLORINE AZUCAR"
3785 2000024 "NUEVA DIETETICA, SL" "191001" "PEA PREMIUM 60 CAPS PRISMA NATURAL." "PEA PREMIUM 60 CAPSULAS PRISMA NATURAL" "PEA PREMIUM PRISMA NATURAL" " 60 CAPSULAS" NA NA NA NA NA "NUEVA DIETETICA" "PEA PREMIUM PRISMA NATURAL"
3787 2000245 "SCHWABE FARMA IBERICA, S.A.U." "157682" "PEARLS ACIDOPHILUS 30 CAPSULAS DHU" "PEARLS ACIDOPHILUS 30 CAPSULAS DHU" "PEARLS ACIDOPHILUS DHU" " 30 CAPSULAS" NA NA NA NA NA "SCHWABE" "PEARLS ACIDOPHILUS DHU"
3790 2000245 "SCHWABE FARMA IBERICA, S.A.U." "157684" "PEARLS IC CUIDADO INTENSIVO 30 CAPS DHU" "PEARLS IC CUIDADO INTENSIVO 30 CAPSULAS DHU" "PEARLS IC CUIDADO INTENSIVO DHU" " 30 CAPSULAS" NA NA NA NA NA "SCHWABE" "PEARLS IC CUIDADO INTENSIVO DHU"
3792 2000245 "SCHWABE FARMA IBERICA, S.A.U." "158222" "PEARLS YB 30 CAPSULAS DHU" "PEARLS YB 30 CAPSULAS DHU" "PEARLS YB DHU" " 30 CAPSULAS" NA NA NA NA NA "SCHWABE" "PEARLS YB DHU"
3794 2000203 "HERO ESPAÑA ,S.A." "193412" "PEDIALAC PAPIL 8 CEREAL GALLET HERO 340G" "PEDIALAC PAPIL 8 CEREAL GALLET HERO 340 G" "PEDIALAC PAPIL 8 CEREAL GALLET" NA NA NA NA "340 G" NA "HERO" "PEDIALAC PAPIL 8 CEREAL GALLET"
3796 2000203 "HERO ESPAÑA ,S.A." "193408" "PEDIALAC PAPIL CER SIN GLUTEN HERO 340G" "PEDIALAC PAPIL CER GLUTEN HERO 340 G" "PEDIALAC PAPIL CER GLUTEN" NA NA NA NA "340 G" NA "HERO" "PEDIALAC PAPIL CER GLUTEN"
3798 2000203 "HERO ESPAÑA ,S.A." "178278" "PEDIALAC PURE LENGUADO BECHAMEL 235 G" "PEDIALAC PURE LENGUADO BECHAMEL 235 G" "PEDIALAC PURE LENGUADO BECHAMEL" NA NA NA NA "235 G" NA "HERO" "PEDIALAC PURE LENGUADO BECHAMEL"
3800 2000203 "HERO ESPAÑA ,S.A." "198791" "PEDIALAC SUERO FRESA 3X200 ML" "PEDIALAC SUERO FRESA 3 X 200 ML" "PEDIALAC SUERO FRESA L" NA NA NA NA "3 X 200 M" NA "HERO" "PEDIALAC SUERO FRESA L"
3802 2000010 "ABBOTT LABORATORIES, S.A" "193188" "PEDIASURE CHOCOLATE 400 GRAMOS" "PEDIASURE CHOCOLATE 400 G" "PEDIASURE CHOCOLATE" NA NA NA NA "400 G" NA "ABBOTT" "PEDIASURE CHOCOLATE"
3804 2000010 "ABBOTT LABORATORIES, S.A" "193721" "PEDIASURE DRINK VAINILLA 4 BOTELL 200 ML" "PEDIASURE DRINK VAINILLA 4 BOTELL 200 ML" "PEDIASURE DRINK VAINILLA 4 BOTELL" NA NA NA NA NA " 200 ML" "ABBOTT" "PEDIASURE DRINK VAINILLA 4 BOTELL"
250 2000049 "PROTECSALUD, S.L.U." "195918" "PHYTOTOX SPRAY 30 ML" "PHYTOTOX SPRAY 30 ML" "PHYTOTOX" NA "SPRAY" NA NA NA " 30 ML" "PROTECSALUD" "PHYTOTOX"
3673 2000240 "OIKOS.S.A." "003223" "OIKOS VITAL MARINE OMEGA 3 360 PERLAS" "OIKOS VITAL MARINE OMEGA 3 360 PERLAS" "OIKOS VITAL MARINE OMEGA" "3 360 PERLAS" NA NA NA NA NA "OIKO" "OIKOS VITAL MARINE OMEGA"
3717 2000058 "NESTLE ESPAÑA, SA." "205184" "OPTIFAST BARRITA ALMEND DATL Y MIEL 6UD" "OPTIFAST BARRITA ALMEND DATL MIEL 6 UD" "OPTIFAST BARRITA ALMEND DATL MIEL 6 UD" NA NA NA NA NA NA "NESTLE" "OPTIFAST BARRITA ALMEND DATL MIEL 6 UD"
11806 2000274 "L'ORÉAL" "256180" "DERMABLEND FLUIDO Nº 25 NUDE " "DERMABLEND FLUIDO N 25 NUDE 30 ML VICHY" "DERMABLEND FLUIDO N 25 NUDE VICHY" NA NA NA NA NA " 30 ML" "L'OREAL" "DERMABLEND FLUIDO N 25 NUDE"
150 2000128 "VITAE NATURAL NUTRITION,S.L." "203474" "EQUAZEN LIQUID 200 ML" "EQUAZEN LIQUID 200 ML" "EQUAZEN LIQUID" NA NA NA NA NA " 200 ML" "VITAE NATURAL NUTRITION" "EQUAZEN LIQUID"
11812 2000274 "L'ORÉAL" "176023" "DERMABLEND [CORRECCIÓN 3D]  Nº 25 NUDE " "DERMABLEND CORRECCION 3 D N 25 NUDE T30 ML VICHY" "DERMABLEND CORRECCION 3 D N 25 NUDE T VICHY" NA NA NA NA NA "30 ML" "L'OREAL" "DERMABLEND CORRECCION 3 D N 25 NUDE T"
3663 2000058 "NESTLE ESPAÑA, SA." "217083" "OPTIFAST BATIDO CAFE 12 SOBRES" "OPTIFAST BATIDO CAFE 12 SOBRES" "OPTIFAST BATIDO CAFE" " 12 SOBRES" NA NA NA NA NA "NESTLE" "OPTIFAST BATIDO CAFE"
3720 2000058 "NESTLE ESPAÑA, SA." "217059" "OPTIFAST BATIDO CHOCOLATE 12 UD" "OPTIFAST BATIDO CHOCOLATE 12 UNIDADES" "OPTIFAST BATIDO CHOCOLATE" " 12 UNIDADES" NA NA NA NA NA "NESTLE" "OPTIFAST BATIDO CHOCOLATE"
11813 2000274 "L'ORÉAL" "176025" "DERMABLEND [CORRECCIÓN 3D]  Nº 35 SAND  " "DERMABLEND CORRECCION 3 D N 35 SAND T30 ML VICHY" "DERMABLEND CORRECCION 3 D N 35 SAND T VICHY" NA NA NA NA NA "30 ML" "L'OREAL" "DERMABLEND CORRECCION 3 D N 35 SAND T"
11814 2000274 "L'ORÉAL" "176026" "DERMABLEND [CORRECCIÓN 3D]  Nº 45 GOLD" "DERMABLEND CORRECCION 3 D N 45 GOLD T30 ML VICHY" "DERMABLEND CORRECCION 3 D N 45 GOLD T VICHY" NA NA NA NA NA "30 ML" "L'OREAL" "DERMABLEND CORRECCION 3 D N 45 GOLD T"
7085 111 "LABORATORIOS CINFA S.A." "463745" "FARMALASTIC TALLA EXTRA-GRANDE" "FARMALASTIC TALLA EXTRA GRANDE MEDIA CORTA D COMPRIMIDOS FUERTE" "FARMALASTIC TALLA EXTRA GRANDE MEDIA CORTA D FUERTE" NA "COMPRIMIDOS" NA NA NA NA "CINFA" "FARMALASTIC TALLA EXTRA GRANDE MEDIA CORTA D FUERTE"
5208 976 "COLOPLAST PRODUCTOS MEDICOS, S.A." "400043" "EASIFLEX CONFORT CONVEX LIGHT MAXI TR REC 15-33 30+10U" "EASIFLEX CONFORT CONVEX LIGHT MAXI TR REC 15 33 30+10 U BOLSAS ILEOST SIST DOBLE PLAC ACOPLAM ADH" "EASIFLEX CONFORT CONVEX LIGHT MAXI TR REC 15 33 30+10 U BOLSAS ILEOST SIST DOBLE PLAC ACOPLAM ADH" NA NA NA NA NA NA "COLOPLAST PRODUCTOS MEDICOS" "EASIFLEX CONFORT CONVEX LIGHT MAXI TR REC 15 33 30+10 U BOLSAS ILEOST SIST DOBLE PLAC ACOPLAM ADH"
5209 976 "COLOPLAST PRODUCTOS MEDICOS, S.A." "400045" "EASIFLEX CONFORT CONVEX LIGHT MAXI TR REC 15-43 30+10U" "EASIFLEX CONFORT CONVEX LIGHT MAXI TR REC 15 43 30+10 U BOLSAS ILEOST SIST DOBLE PLAC ACOPLAM ADH" "EASIFLEX CONFORT CONVEX LIGHT MAXI TR REC 15 43 30+10 U BOLSAS ILEOST SIST DOBLE PLAC ACOPLAM ADH" NA NA NA NA NA NA "COLOPLAST PRODUCTOS MEDICOS" "EASIFLEX CONFORT CONVEX LIGHT MAXI TR REC 15 43 30+10 U BOLSAS ILEOST SIST DOBLE PLAC ACOPLAM ADH"
